frame,time_s,track_id,conf,x1,y1,x2,y2,cx,cy,foot_x,foot_y,image_x,image_y,world_x,world_y
5,0.1666891083183722,5,0.73046875,9.763842582702637,883.0646362304688,59.1379508972168,1024.1968994140625,34.450897216796875,953.6307373046876,34.450897216796875,1024.1968994140625,34.450897216796875,1024.1968994140625,-0.2597,17.6562
5,0.1666891083183722,6,0.69677734375,596.2286376953125,650.1483764648438,615.7416381835938,696.6344604492188,605.985107421875,673.3914184570312,605.985107421875,696.6344604492188,605.985107421875,696.6344604492188,9.7621,-16.0061
5,0.1666891083183722,7,0.69677734375,326.8487854003906,695.3948364257812,356.6732482910156,767.1234130859375,341.7610168457031,731.2591552734375,341.7610168457031,767.1234130859375,341.7610168457031,767.1234130859375,5.1689,-6.5519
5,0.1666891083183722,8,0.78271484375,510.1785583496094,623.3530883789062,524.254638671875,668.8723754882812,517.2166137695312,646.1127319335938,517.2166137695312,668.8723754882812,517.2166137695312,668.8723754882812,8.4782,-17.2464
5,0.1666891083183722,9,0.64794921875,706.2236938476562,657.7242431640625,723.28466796875,715.7789306640625,714.754150390625,686.7515869140625,714.754150390625,715.7789306640625,714.754150390625,715.7789306640625,11.0201,-15.7879
5,0.1666891083183722,10,0.67822265625,141.2023468017578,729.5047607421875,181.9402313232422,816.7979736328125,161.5712890625,773.1513671875,161.5712890625,816.7979736328125,161.5712890625,816.7979736328125,0.8749,2.4322
6,0.2000269299820467,1,0.9189453125,96.75666046142578,1356.1988525390625,212.4266815185547,1640.9239501953125,154.5916748046875,1498.5614013671875,154.5916748046875,1640.9239501953125,154.5916748046875,1640.9239501953125,4.7476,23.7559
6,0.2000269299820467,2,0.77880859375,447.3479309082031,714.0896606445312,472.70550537109375,781.7965698242188,460.0267333984375,747.943115234375,460.0267333984375,781.7965698242188,460.0267333984375,781.7965698242188,7.424,-8.0569
6,0.2000269299820467,3,0.74853515625,289.7779541015625,690.7673950195312,314.00933837890625,762.5137939453125,301.8936462402344,726.640625,301.8936462402344,762.5137939453125,301.8936462402344,762.5137939453125,4.2358,-5.9028
6,0.2000269299820467,4,0.681640625,719.7861328125,702.5088500976562,739.96826171875,765.6290283203125,729.877197265625,734.0689697265625,729.877197265625,765.6290283203125,729.877197265625,765.6290283203125,10.9701,-12.9497
6,0.2000269299820467,5,0.72509765625,9.61909294128418,882.8919677734375,59.00605392456055,1024.0478515625,34.31257247924805,953.4699096679688,34.31257247924805,1024.0478515625,34.31257247924805,1024.0478515625,-0.2651,17.6585
6,0.2000269299820467,6,0.69677734375,596.0350341796875,649.561279296875,615.9402465820312,697.0714721679688,605.9876708984375,673.31640625,605.9876708984375,697.0714721679688,605.9876708984375,697.0714721679688,9.7607,-15.9744
6,0.2000269299820467,7,0.69677734375,326.8633728027344,694.8278198242188,356.94696044921875,767.8359985351562,341.9051513671875,731.3319091796875,341.9051513671875,767.8359985351562,341.9051513671875,767.8359985351562,5.1746,-6.5044
6,0.2000269299820467,8,0.75830078125,508.14154052734375,623.6810302734375,522.7606201171875,669.3745727539062,515.4510498046875,646.52783203125,515.4510498046875,669.3745727539062,515.4510498046875,669.3745727539062,8.4471,-17.1848
6,0.2000269299820467,9,0.72021484375,705.8515625,657.757080078125,723.1220703125,716.2140502929688,714.48681640625,686.985595703125,714.48681640625,716.2140502929688,714.48681640625,716.2140502929688,11.0153,-15.7576
6,0.2000269299820467,10,0.72314453125,140.57516479492188,729.4019775390625,181.8010711669922,817.3726196289062,161.1881103515625,773.3873291015625,161.1881103515625,817.3726196289062,161.1881103515625,817.3726196289062,0.8701,2.4848
6,0.2000269299820467,11,0.517578125,153.52491760253906,665.25,177.4875946044922,728.4000244140625,165.50625610351562,696.8250122070312,165.50625610351562,728.4000244140625,165.50625610351562,728.4000244140625,-0.2642,-4.6315
7,0.2333647516457211,1,0.916015625,95.80443572998048,1351.6451416015625,209.2147979736328,1629.9114990234375,152.50961303710938,1490.7783203125,152.50961303710938,1629.9114990234375,152.50961303710938,1629.9114990234375,4.7049,23.7014
7,0.2333647516457211,2,0.75927734375,447.9643859863281,713.8613891601562,474.2991638183594,783.87158203125,461.13177490234375,748.866455078125,461.13177490234375,783.87158203125,461.13177490234375,783.87158203125,7.4419,-7.9462
7,0.2333647516457211,3,0.7177734375,288.849365234375,691.2205200195312,313.6928100585937,764.6290283203125,301.2710876464844,727.9248046875,301.2710876464844,764.6290283203125,301.2710876464844,764.6290283203125,4.2322,-5.7297
7,0.2333647516457211,4,0.71630859375,720.814697265625,703.8065185546875,741.5382080078125,766.2821044921875,731.1764526367188,735.0443115234375,731.1764526367188,766.2821044921875,731.1764526367188,766.2821044921875,10.9808,-12.9274
7,0.2333647516457211,5,0.73095703125,9.557488441467283,883.3394165039062,58.84429550170898,1024.4862060546875,34.20089340209961,953.912841796875,34.20089340209961,1024.4862060546875,34.20089340209961,1024.4862060546875,-0.263,17.6772
7,0.2333647516457211,6,0.70654296875,595.9799194335938,649.8514404296875,615.9990844726562,697.72705078125,605.989501953125,673.7892456054688,605.989501953125,697.72705078125,605.989501953125,697.72705078125,9.7586,-15.9268
7,0.2333647516457211,7,0.69775390625,327.33038330078125,695.6409912109375,357.1009521484375,768.58935546875,342.2156677246094,732.1151733398438,342.2156677246094,768.58935546875,342.2156677246094,768.58935546875,5.184,-6.4581
7,0.2333647516457211,8,0.740234375,505.6627502441406,624.0353393554688,520.9989624023438,669.7893676757812,513.3308715820312,646.912353515625,513.3308715820312,669.7893676757812,513.3308715820312,669.7893676757812,8.4101,-17.1266
7,0.2333647516457211,9,0.73486328125,705.4761352539062,658.5361938476562,722.7914428710938,716.6119384765625,714.1337890625,687.5740966796875,714.1337890625,716.6119384765625,714.1337890625,716.6119384765625,11.0096,-15.7288
7,0.2333647516457211,10,0.736328125,140.0830078125,729.3325805664062,181.6441345214844,817.5623779296875,160.8635711669922,773.447509765625,160.8635711669922,817.5623779296875,160.8635711669922,817.5623779296875,0.8624,2.5099
7,0.2333647516457211,11,0.5087890625,153.51516723632812,665.829833984375,177.43934631347656,728.8638916015625,165.47726440429688,697.3468627929688,165.47726440429688,728.8638916015625,165.47726440429688,728.8638916015625,-0.2574,-4.5871
8,0.2667025733093955,1,0.91748046875,94.73326873779295,1347.111572265625,206.73605346679688,1621.0440673828125,150.7346649169922,1484.077880859375,150.7346649169922,1621.0440673828125,150.7346649169922,1621.0440673828125,4.669,23.6595
8,0.2667025733093955,2,0.73193359375,449.3241882324219,714.2479248046875,475.6995239257813,784.0877075195312,462.5118408203125,749.1678466796875,462.5118408203125,784.0877075195312,462.5118408203125,784.0877075195312,7.4644,-7.9585
8,0.2667025733093955,3,0.73193359375,287.8760986328125,691.359619140625,313.00164794921875,765.3734130859375,300.4388732910156,728.3665161132812,300.4388732910156,765.3734130859375,300.4388732910156,765.3734130859375,4.2162,-5.653
8,0.2667025733093955,4,0.69091796875,720.5826416015625,705.0318603515625,741.7263793945312,766.7669677734375,731.154541015625,735.8994140625,731.154541015625,766.7669677734375,731.154541015625,766.7669677734375,10.9786,-12.8999
8,0.2667025733093955,5,0.73046875,9.642577171325684,884.008544921875,58.88980865478516,1025.13818359375,34.26619338989258,954.5733642578124,34.26619338989258,1025.13818359375,34.26619338989258,1025.13818359375,-0.2536,17.6936
8,0.2667025733093955,6,0.70263671875,595.9740600585938,650.2014770507812,616.0082397460938,698.207275390625,605.9911499023438,674.204345703125,605.9911499023438,698.207275390625,605.9911499023438,698.207275390625,9.757,-15.892
8,0.2667025733093955,7,0.69189453125,327.7865905761719,695.9396362304688,357.3865661621094,769.3572387695312,342.5865783691406,732.6484375,342.5865783691406,769.3572387695312,342.5865783691406,769.3572387695312,5.1948,-6.4124
8,0.2667025733093955,8,0.66796875,504.75286865234375,624.14501953125,520.9999389648438,670.4284057617188,512.8764038085938,647.2867431640625,512.8764038085938,670.4284057617188,512.8764038085938,670.4284057617188,8.4012,-17.0673
8,0.2667025733093955,9,0.7177734375,704.715087890625,658.5653686523438,722.2781982421875,716.99560546875,713.4966430664062,687.780517578125,713.4966430664062,716.99560546875,713.4966430664062,716.99560546875,11.0009,-15.6982
8,0.2667025733093955,10,0.7392578125,139.42367553710938,728.7656860351562,181.69720458984372,818.12841796875,160.56044006347656,773.447021484375,160.56044006347656,818.12841796875,160.56044006347656,818.12841796875,0.86,2.5587
8,0.2667025733093955,11,0.494140625,153.43309020996094,666.6071166992188,177.35595703125,729.6026611328125,165.39453125,698.1048583984375,165.39453125,729.6026611328125,165.39453125,729.6026611328125,-0.248,-4.5153
9,0.30004039497307,1,0.90380859375,93.2872314453125,1343.619384765625,204.9942321777344,1616.100830078125,149.14073181152344,1479.860107421875,149.14073181152344,1616.100830078125,149.14073181152344,1616.100830078125,4.6424,23.6524
9,0.30004039497307,2,0.72705078125,450.7437438964844,714.8534545898438,477.25286865234375,784.6282348632812,463.998291015625,749.7408447265625,463.998291015625,784.6282348632812,463.998291015625,784.6282348632812,7.4884,-7.9524
9,0.30004039497307,3,0.73193359375,286.77911376953125,691.8873901367188,312.028564453125,766.1217041015625,299.4038391113281,729.0045166015625,299.4038391113281,766.1217041015625,299.4038391113281,766.1217041015625,4.1954,-5.5708
9,0.30004039497307,4,0.6513671875,718.8759765625,705.1986694335938,740.3663330078125,766.675537109375,729.6211547851562,735.9371337890625,729.6211547851562,766.675537109375,729.6211547851562,766.675537109375,10.9633,-12.8879
9,0.30004039497307,5,0.7265625,9.859475135803224,884.7543334960938,58.95400238037109,1025.8665771484375,34.40673828125,955.3104248046876,34.40673828125,1025.8665771484375,34.40673828125,1025.8665771484375,-0.2413,17.7086
9,0.30004039497307,6,0.68603515625,595.9861450195312,650.8253173828125,615.9988403320312,698.873046875,605.9924926757812,674.8491821289062,605.9924926757812,698.873046875,605.9924926757812,698.873046875,9.7549,-15.8438
9,0.30004039497307,7,0.6943359375,328.7551574707031,697.051025390625,357.6972961425781,769.6210327148438,343.2262268066406,733.3360595703125,343.2262268066406,769.6210327148438,343.2262268066406,769.6210327148438,5.2095,-6.4088
9,0.30004039497307,8,0.66357421875,504.3727111816406,622.90869140625,521.6681518554688,670.3916625976562,513.0204467773438,646.650146484375,513.0204467773438,670.3916625976562,513.0204467773438,670.3916625976562,8.4037,-17.072
9,0.30004039497307,9,0.6884765625,704.3303833007812,657.8124389648438,722.205322265625,716.8690795898438,713.267822265625,687.3407592773438,713.267822265625,716.8690795898438,713.267822265625,716.8690795898438,10.999,-15.7041
9,0.30004039497307,10,0.7744140625,139.4112091064453,729.043212890625,182.00711059570312,818.8284301757812,160.70916748046875,773.935791015625,160.70916748046875,818.8284301757812,160.70916748046875,818.8284301757812,0.8731,2.5983
9,0.30004039497307,11,0.415771484375,153.52842712402344,667.3951416015625,177.49270629882812,730.3821411132812,165.51055908203125,698.888671875,165.51055908203125,730.3821411132812,165.51055908203125,730.3821411132812,-0.2304,-4.4469
10,0.3333782166367445,1,0.9150390625,91.33109283447266,1338.455322265625,203.25555419921875,1610.517578125,147.29331970214844,1474.4864501953125,147.29331970214844,1610.517578125,147.29331970214844,1610.517578125,4.6117,23.6455
10,0.3333782166367445,2,0.7626953125,451.6234436035156,715.043212890625,479.4078063964844,788.3217163085938,465.515625,751.6824951171875,465.515625,788.3217163085938,465.515625,788.3217163085938,7.5123,-7.7497
10,0.3333782166367445,3,0.7421875,285.3858947753906,692.81396484375,310.7021789550781,766.620361328125,298.0440368652344,729.7171630859375,298.0440368652344,766.620361328125,298.0440368652344,766.620361328125,4.1653,-5.4985
10,0.3333782166367445,4,0.65673828125,717.6795654296875,705.7431030273438,739.4486694335938,767.1386108398438,728.5640869140625,736.4408569335938,728.5640869140625,767.1386108398438,728.5640869140625,767.1386108398438,10.9505,-12.85
10,0.3333782166367445,5,0.74169921875,9.80641746520996,885.020263671875,58.83599090576172,1026.1170654296875,34.32120513916016,955.5686645507812,34.32120513916016,1026.1170654296875,34.32120513916016,1026.1170654296875,-0.2407,17.7203
10,0.3333782166367445,6,0.703125,596.0042114257812,651.548828125,615.9829711914062,699.6062622070312,605.9935913085938,675.5775146484375,605.9935913085938,699.6062622070312,605.9935913085938,699.6062622070312,9.7525,-15.7908
10,0.3333782166367445,7,0.7138671875,329.0693054199219,697.4578247070312,357.6019287109375,769.6954345703125,343.33563232421875,733.57666015625,343.33563232421875,769.6954345703125,343.33563232421875,769.6954345703125,5.2121,-6.4061
10,0.3333782166367445,8,0.6689453125,503.7927551269531,624.4266357421875,521.4532470703125,670.85791015625,512.6229858398438,647.6422729492188,512.6229858398438,670.85791015625,512.6229858398438,670.85791015625,8.3961,-17.028
10,0.3333782166367445,9,0.69091796875,703.7539672851562,658.2778930664062,721.625732421875,717.057861328125,712.6898193359375,687.6678466796875,712.6898193359375,717.057861328125,712.6898193359375,717.057861328125,10.9918,-15.6865
10,0.3333782166367445,10,0.763671875,139.4765625,729.6337280273438,182.1947326660156,819.5771484375,160.8356475830078,774.60546875,160.8356475830078,819.5771484375,160.8356475830078,819.5771484375,0.8861,2.6418
10,0.3333782166367445,11,0.455078125,152.97296142578125,667.6275634765625,177.03993225097656,730.6141357421875,165.00643920898438,699.120849609375,165.00643920898438,730.6141357421875,165.00643920898438,730.6141357421875,-0.2457,-4.4074
11,0.3667160383004189,1,0.91259765625,90.07229614257812,1334.7138671875,201.5239105224609,1604.6942138671875,145.798095703125,1469.7041015625,145.798095703125,1604.6942138671875,145.798095703125,1604.6942138671875,4.5838,23.6264
11,0.3667160383004189,2,0.75927734375,452.2977600097656,715.587158203125,480.78314208984375,791.13232421875,466.54046630859375,753.3597412109375,466.54046630859375,791.13232421875,466.54046630859375,791.13232421875,7.5281,-7.5948
11,0.3667160383004189,3,0.73779296875,284.26007080078125,693.1367797851562,309.8728942871094,767.276611328125,297.06646728515625,730.2066650390625,297.06646728515625,767.276611328125,297.06646728515625,767.276611328125,4.1453,-5.4245
11,0.3667160383004189,4,0.662109375,716.6203002929688,705.4166259765625,738.7540893554688,767.8043212890625,727.6871948242188,736.6104736328125,727.6871948242188,767.8043212890625,727.6871948242188,767.8043212890625,10.9388,-12.8027
11,0.3667160383004189,5,0.755859375,9.991174697875977,887.1144409179688,58.31084060668945,1026.1900634765625,34.15100860595703,956.6522216796876,34.15100860595703,1026.1900634765625,34.15100860595703,1026.1900634765625,-0.2443,17.7308
11,0.3667160383004189,6,0.68994140625,596.0236206054688,652.306640625,615.96533203125,700.362548828125,605.9945068359375,676.3345947265625,605.9945068359375,700.362548828125,605.9945068359375,700.362548828125,9.7501,-15.7363
11,0.3667160383004189,7,0.71923828125,329.1509704589844,698.09814453125,357.3372497558594,770.2066650390625,343.2441101074219,734.1524047851562,343.2441101074219,770.2066650390625,343.2441101074219,770.2066650390625,5.2119,-6.3678
11,0.3667160383004189,8,0.638671875,503.6830139160156,626.26025390625,521.3837890625,671.2647094726562,512.5333862304688,648.762451171875,512.5333862304688,671.2647094726562,512.5333862304688,671.2647094726562,8.3939,-16.9925
11,0.3667160383004189,9,0.669921875,703.6273803710938,659.4545288085938,721.3343505859375,717.1152954101562,712.4808349609375,688.284912109375,712.4808349609375,717.1152954101562,712.4808349609375,717.1152954101562,10.9892,-15.6808
11,0.3667160383004189,10,0.7861328125,139.12918090820312,728.8370361328125,182.77365112304688,820.8423461914062,160.951416015625,774.8397216796875,160.951416015625,820.8423461914062,160.951416015625,820.8423461914062,0.9049,2.7188
11,0.3667160383004189,11,0.47265625,152.73397827148438,668.2097778320312,176.934814453125,731.1978759765625,164.8343963623047,699.703857421875,164.8343963623047,731.1978759765625,164.8343963623047,731.1978759765625,-0.2424,-4.3472
12,0.4000538599640934,1,0.908203125,88.2303695678711,1329.475341796875,199.7506866455078,1598.779052734375,143.9905242919922,1464.127197265625,143.9905242919922,1598.779052734375,143.9905242919922,1598.779052734375,4.5521,23.6147
12,0.4000538599640934,2,0.779296875,452.9735412597656,715.769287109375,481.7919616699219,792.6613159179688,467.38275146484375,754.21533203125,467.38275146484375,792.6613159179688,467.38275146484375,792.6613159179688,7.5412,-7.5166
12,0.4000538599640934,3,0.72314453125,283.24639892578125,693.733642578125,309.224365234375,768.4923095703125,296.2353820800781,731.1129760742188,296.2353820800781,768.4923095703125,296.2353820800781,768.4923095703125,4.132,-5.3134
12,0.4000538599640934,4,0.67578125,716.0228271484375,705.7777099609375,738.2399291992188,768.539794921875,727.13134765625,737.1587524414062,727.13134765625,768.539794921875,727.13134765625,768.539794921875,10.9301,-12.7551
12,0.4000538599640934,5,0.7548828125,10.127673149108888,888.3880004882812,58.14773178100586,1026.699951171875,34.13770294189453,957.5439453125,34.13770294189453,1026.699951171875,34.13770294189453,1026.699951171875,-0.2387,17.7468
12,0.4000538599640934,6,0.69677734375,596.0426635742188,652.824951171875,615.94775390625,700.8759155273438,605.9952392578125,676.8504638671875,605.9952392578125,700.8759155273438,605.9952392578125,700.8759155273438,9.7484,-15.6993
